season,team,game_id,off_play_caller,def_play_caller
2022,MIA,2022_13_MIA_SF,Mike McDaniel,Josh Boyer
2022,MIA,2022_14_MIA_LAC,Mike McDaniel,Josh Boyer
2022,MIA,2022_15_MIA_BUF,Mike McDaniel,Josh Boyer
2022,MIA,2022_16_GB_MIA,Mike McDaniel,Josh Boyer
2022,MIA,2022_17_MIA_NE,Mike McDaniel,Josh Boyer
2022,MIA,2022_18_NYJ_MIA,Mike McDaniel,Josh Boyer
2022,MIA,2022_19_MIA_BUF,Mike McDaniel,Josh Boyer
2023,MIA,2023_01_MIA_LAC,Mike McDaniel,Vic Fangio
2023,MIA,2023_02_MIA_NE,Mike McDaniel,Vic Fangio
2023,MIA,2023_03_DEN_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_04_MIA_BUF,Mike McDaniel,Vic Fangio
2023,MIA,2023_05_NYG_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_06_CAR_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_07_MIA_PHI,Mike McDaniel,Vic Fangio
2023,MIA,2023_08_NE_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_09_MIA_KC,Mike McDaniel,Vic Fangio
2023,MIA,2023_11_LV_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_12_MIA_NYJ,Mike McDaniel,Vic Fangio
2023,MIA,2023_13_MIA_WAS,Mike McDaniel,Vic Fangio
2023,MIA,2023_14_TEN_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_15_NYJ_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_16_DAL_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_17_MIA_BAL,Mike McDaniel,Vic Fangio
2023,MIA,2023_18_BUF_MIA,Mike McDaniel,Vic Fangio
2023,MIA,2023_19_MIA_KC,Mike McDaniel,Vic Fangio
1999,MIN,1999_01_MIN_ATL,Sherman Lewis,Foge Fazio
1999,MIN,1999_02_OAK_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_03_MIN_GB,Sherman Lewis,Foge Fazio
1999,MIN,1999_04_TB_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_05_CHI_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_06_MIN_DET,Sherman Lewis,Foge Fazio
1999,MIN,1999_07_SF_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_08_MIN_DEN,Sherman Lewis,Foge Fazio
1999,MIN,1999_09_DAL_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_10_MIN_CHI,Sherman Lewis,Foge Fazio
1999,MIN,1999_12_SD_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_13_MIN_TB,Sherman Lewis,Foge Fazio
1999,MIN,1999_14_MIN_KC,Sherman Lewis,Foge Fazio
1999,MIN,1999_15_GB_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_16_MIN_NYG,Sherman Lewis,Foge Fazio
1999,MIN,1999_17_DET_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_18_DAL_MIN,Sherman Lewis,Foge Fazio
1999,MIN,1999_19_MIN_STL,Sherman Lewis,Foge Fazio
2000,MIN,2000_01_CHI_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_02_MIA_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_03_MIN_NE,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_05_MIN_DET,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_06_TB_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_07_MIN_CHI,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_08_BUF_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_09_MIN_TB,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_10_MIN_GB,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_11_ARI_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_12_CAR_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_13_MIN_DAL,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_14_DET_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_15_MIN_STL,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_16_GB_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_17_MIN_IND,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_19_NO_MIN,Sherman Lewis,Emmitt Thomas
2000,MIN,2000_20_MIN_NYG,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_01_CAR_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_02_MIN_CHI,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_03_TB_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_04_MIN_NO,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_05_DET_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_06_GB_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_07_MIN_TB,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_09_MIN_PHI,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_10_NYG_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_11_CHI_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_12_MIN_PIT,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_13_TEN_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_14_MIN_DET,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_15_JAX_MIN,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_16_MIN_GB,Sherman Lewis,Emmitt Thomas
2001,MIN,2001_17_MIN_BAL,Sherman Lewis,Emmitt Thomas
2002,MIN,2002_01_MIN_CHI,Scott Linehan,Willie Shaw
2002,MIN,2002_02_BUF_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_03_CAR_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_04_MIN_SEA,Scott Linehan,Willie Shaw
2002,MIN,2002_06_DET_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_07_MIN_NYJ,Scott Linehan,Willie Shaw
2002,MIN,2002_08_CHI_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_09_MIN_TB,Scott Linehan,Willie Shaw
2002,MIN,2002_10_NYG_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_11_GB_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_12_MIN_NE,Scott Linehan,Willie Shaw
2002,MIN,2002_13_ATL_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_14_MIN_GB,Scott Linehan,Willie Shaw
2002,MIN,2002_15_MIN_NO,Scott Linehan,Willie Shaw
2002,MIN,2002_16_MIA_MIN,Scott Linehan,Willie Shaw
2002,MIN,2002_17_MIN_DET,Scott Linehan,Willie Shaw
2003,MIN,2003_01_MIN_GB,Scott Linehan,George O'Leary
2003,MIN,2003_02_CHI_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_03_MIN_DET,Scott Linehan,George O'Leary
2003,MIN,2003_04_SF_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_05_MIN_ATL,Scott Linehan,George O'Leary
2003,MIN,2003_07_DEN_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_08_NYG_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_09_GB_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_10_MIN_SD,Scott Linehan,George O'Leary
2003,MIN,2003_11_MIN_OAK,Scott Linehan,George O'Leary
2003,MIN,2003_12_DET_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_13_MIN_STL,Scott Linehan,George O'Leary
2003,MIN,2003_14_SEA_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_15_MIN_CHI,Scott Linehan,George O'Leary
2003,MIN,2003_16_KC_MIN,Scott Linehan,George O'Leary
2003,MIN,2003_17_MIN_ARI,Scott Linehan,George O'Leary
2004,MIN,2004_01_DAL_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_02_MIN_PHI,Scott Linehan,Ted Cotrell
2004,MIN,2004_03_CHI_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_05_MIN_HOU,Scott Linehan,Ted Cotrell
2004,MIN,2004_06_MIN_NO,Scott Linehan,Ted Cotrell
2004,MIN,2004_07_TEN_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_08_NYG_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_09_MIN_IND,Scott Linehan,Ted Cotrell
2004,MIN,2004_10_MIN_GB,Scott Linehan,Ted Cotrell
2004,MIN,2004_11_DET_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_12_JAX_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_13_MIN_CHI,Scott Linehan,Ted Cotrell
2004,MIN,2004_14_SEA_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_15_MIN_DET,Scott Linehan,Ted Cotrell
2004,MIN,2004_16_GB_MIN,Scott Linehan,Ted Cotrell
2004,MIN,2004_17_MIN_WAS,Scott Linehan,Ted Cotrell
2004,MIN,2004_18_MIN_GB,Scott Linehan,Ted Cotrell
2004,MIN,2004_19_MIN_PHI,Scott Linehan,Ted Cotrell
2005,MIN,2005_01_TB_MIN,Steve Loney,Ted Cotrell
2005,MIN,2005_02_MIN_CIN,Steve Loney,Ted Cotrell
2005,MIN,2005_03_NO_MIN,Steve Loney,Ted Cotrell
2005,MIN,2005_04_MIN_ATL,Steve Loney,Ted Cotrell
2005,MIN,2005_06_MIN_CHI,Steve Loney,Ted Cotrell
2005,MIN,2005_07_GB_MIN,Steve Loney,Ted Cotrell
2005,MIN,2005_08_MIN_CAR,Steve Loney,Ted Cotrell
2005,MIN,2005_09_DET_MIN,Steve Loney,Ted Cotrell
2005,MIN,2005_10_MIN_NYG,Steve Loney,Ted Cotrell
2005,MIN,2005_11_MIN_GB,Steve Loney,Ted Cotrell
2005,MIN,2005_12_CLE_MIN,Steve Loney,Ted Cotrell
2005,MIN,2005_13_MIN_DET,Steve Loney,Ted Cotrell
2005,MIN,2005_14_STL_MIN,Steve Loney,Ted Cotrell
2005,MIN,2005_15_PIT_MIN,Steve Loney,Ted Cotrell
2005,MIN,2005_16_MIN_BAL,Steve Loney,Ted Cotrell
2005,MIN,2005_17_CHI_MIN,Steve Loney,Ted Cotrell
2006,MIN,2006_01_MIN_WAS,Brad Childress,Mike Tomlin
2006,MIN,2006_02_CAR_MIN,Brad Childress,Mike Tomlin
2006,MIN,2006_03_CHI_MIN,Brad Childress,Mike Tomlin
2006,MIN,2006_04_MIN_BUF,Brad Childress,Mike Tomlin
2006,MIN,2006_05_DET_MIN,Brad Childress,Mike Tomlin
2006,MIN,2006_07_MIN_SEA,Brad Childress,Mike Tomlin
2006,MIN,2006_08_NE_MIN,Brad Childress,Mike Tomlin
2006,MIN,2006_09_MIN_SF,Brad Childress,Mike Tomlin
2006,MIN,2006_10_GB_MIN,Brad Childress,Mike Tomlin
2006,MIN,2006_11_MIN_MIA,Brad Childress,Mike Tomlin
2006,MIN,2006_12_ARI_MIN,Brad Childress,Mike Tomlin
2006,MIN,2006_13_MIN_CHI,Brad Childress,Mike Tomlin
2006,MIN,2006_14_MIN_DET,Brad Childress,Mike Tomlin
2006,MIN,2006_15_NYJ_MIN,Brad Childress,Mike Tomlin
2006,MIN,2006_16_MIN_GB,Brad Childress,Mike Tomlin
2006,MIN,2006_17_STL_MIN,Brad Childress,Mike Tomlin
2007,MIN,2007_01_ATL_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_02_MIN_DET,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_03_MIN_KC,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_04_GB_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_06_MIN_CHI,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_07_MIN_DAL,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_08_PHI_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_09_SD_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_10_MIN_GB,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_11_OAK_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_12_MIN_NYG,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_13_DET_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_14_MIN_SF,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_15_CHI_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_16_WAS_MIN,Darrell Bevell,Leslie Fraizer
2007,MIN,2007_17_MIN_DEN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_01_MIN_GB,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_02_IND_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_03_CAR_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_04_MIN_TEN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_05_MIN_NO,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_06_DET_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_07_MIN_CHI,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_09_HOU_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_10_GB_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_11_MIN_TB,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_12_MIN_JAX,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_13_CHI_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_14_MIN_DET,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_15_MIN_ARI,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_16_ATL_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_17_NYG_MIN,Darrell Bevell,Leslie Fraizer
2008,MIN,2008_18_PHI_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_01_MIN_CLE,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_02_MIN_DET,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_03_SF_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_04_GB_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_05_MIN_STL,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_06_BAL_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_07_MIN_PIT,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_08_MIN_GB,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_10_DET_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_11_SEA_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_12_CHI_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_13_MIN_ARI,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_14_CIN_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_15_MIN_CAR,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_16_MIN_CHI,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_17_NYG_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_19_DAL_MIN,Darrell Bevell,Leslie Fraizer
2009,MIN,2009_20_MIN_NO,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_01_MIN_NO,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_02_MIA_MIN,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_03_DET_MIN,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_05_MIN_NYJ,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_06_DAL_MIN,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_07_MIN_GB,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_08_MIN_NE,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_09_ARI_MIN,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_10_MIN_CHI,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_11_GB_MIN,Darrell Bevell,Leslie Fraizer
2010,MIN,2010_12_MIN_WAS,Darrell Bevell,Fred Pagac
2010,MIN,2010_13_BUF_MIN,Darrell Bevell,Fred Pagac
2010,MIN,2010_14_NYG_MIN,Darrell Bevell,Fred Pagac
2010,MIN,2010_15_CHI_MIN,Darrell Bevell,Fred Pagac
2010,MIN,2010_16_MIN_PHI,Darrell Bevell,Fred Pagac
2010,MIN,2010_17_MIN_DET,Darrell Bevell,Fred Pagac
2011,MIN,2011_01_MIN_SD,Bill Musgrave,Fred Pagac
2011,MIN,2011_02_TB_MIN,Bill Musgrave,Fred Pagac
2011,MIN,2011_03_DET_MIN,Bill Musgrave,Fred Pagac
2011,MIN,2011_04_MIN_KC,Bill Musgrave,Fred Pagac
2011,MIN,2011_05_ARI_MIN,Bill Musgrave,Fred Pagac
2011,MIN,2011_06_MIN_CHI,Bill Musgrave,Fred Pagac
2011,MIN,2011_07_GB_MIN,Bill Musgrave,Fred Pagac
2011,MIN,2011_08_MIN_CAR,Bill Musgrave,Fred Pagac
2011,MIN,2011_10_MIN_GB,Bill Musgrave,Fred Pagac
2011,MIN,2011_11_OAK_MIN,Bill Musgrave,Fred Pagac
2011,MIN,2011_12_MIN_ATL,Bill Musgrave,Fred Pagac
2011,MIN,2011_13_DEN_MIN,Bill Musgrave,Fred Pagac
2011,MIN,2011_14_MIN_DET,Bill Musgrave,Fred Pagac
2011,MIN,2011_15_NO_MIN,Bill Musgrave,Fred Pagac
2011,MIN,2011_16_MIN_WAS,Bill Musgrave,Fred Pagac
2011,MIN,2011_17_CHI_MIN,Bill Musgrave,Fred Pagac
2012,MIN,2012_01_JAX_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_02_MIN_IND,Bill Musgrave,Alan Williams
2012,MIN,2012_03_SF_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_04_MIN_DET,Bill Musgrave,Alan Williams
2012,MIN,2012_05_TEN_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_06_MIN_WAS,Bill Musgrave,Alan Williams
2012,MIN,2012_07_ARI_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_08_TB_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_09_MIN_SEA,Bill Musgrave,Alan Williams
2012,MIN,2012_10_DET_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_12_MIN_CHI,Bill Musgrave,Alan Williams
2012,MIN,2012_13_MIN_GB,Bill Musgrave,Alan Williams
2012,MIN,2012_14_CHI_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_15_MIN_STL,Bill Musgrave,Alan Williams
2012,MIN,2012_16_MIN_HOU,Bill Musgrave,Alan Williams
2012,MIN,2012_17_GB_MIN,Bill Musgrave,Alan Williams
2012,MIN,2012_18_MIN_GB,Bill Musgrave,Alan Williams
2013,MIN,2013_01_MIN_DET,Bill Musgrave,Alan Williams
2013,MIN,2013_02_MIN_CHI,Bill Musgrave,Alan Williams
2013,MIN,2013_03_CLE_MIN,Bill Musgrave,Alan Williams
2013,MIN,2013_04_PIT_MIN,Bill Musgrave,Alan Williams
2013,MIN,2013_06_CAR_MIN,Bill Musgrave,Alan Williams
2013,MIN,2013_07_MIN_NYG,Bill Musgrave,Alan Williams
2013,MIN,2013_08_GB_MIN,Bill Musgrave,Alan Williams
2013,MIN,2013_09_MIN_DAL,Bill Musgrave,Alan Williams
2013,MIN,2013_10_WAS_MIN,Bill Musgrave,Alan Williams
2013,MIN,2013_11_MIN_SEA,Bill Musgrave,Alan Williams
2013,MIN,2013_12_MIN_GB,Bill Musgrave,Alan Williams
2013,MIN,2013_13_CHI_MIN,Bill Musgrave,Alan Williams
2013,MIN,2013_14_MIN_BAL,Bill Musgrave,Alan Williams
2013,MIN,2013_15_PHI_MIN,Bill Musgrave,Alan Williams
2013,MIN,2013_16_MIN_CIN,Bill Musgrave,Alan Williams
2013,MIN,2013_17_DET_MIN,Bill Musgrave,Alan Williams
2014,MIN,2014_01_MIN_STL,Norv Turner,Mike Zimmer
2014,MIN,2014_02_NE_MIN,Norv Turner,Mike Zimmer
2014,MIN,2014_03_MIN_NO,Norv Turner,Mike Zimmer
2014,MIN,2014_04_ATL_MIN,Norv Turner,Mike Zimmer
2014,MIN,2014_05_MIN_GB,Norv Turner,Mike Zimmer
2014,MIN,2014_06_DET_MIN,Norv Turner,Mike Zimmer
2014,MIN,2014_07_MIN_BUF,Norv Turner,Mike Zimmer
2014,MIN,2014_08_MIN_TB,Norv Turner,Mike Zimmer
2014,MIN,2014_09_WAS_MIN,Norv Turner,Mike Zimmer
2014,MIN,2014_11_MIN_CHI,Norv Turner,Mike Zimmer
2014,MIN,2014_12_GB_MIN,Norv Turner,Mike Zimmer
2014,MIN,2014_13_CAR_MIN,Norv Turner,Mike Zimmer
2014,MIN,2014_14_NYJ_MIN,Norv Turner,Mike Zimmer
2014,MIN,2014_15_MIN_DET,Norv Turner,Mike Zimmer
2014,MIN,2014_16_MIN_MIA,Norv Turner,Mike Zimmer
2014,MIN,2014_17_CHI_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_01_MIN_SF,Norv Turner,Mike Zimmer
2015,MIN,2015_02_DET_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_03_SD_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_04_MIN_DEN,Norv Turner,Mike Zimmer
2015,MIN,2015_06_KC_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_07_MIN_DET,Norv Turner,Mike Zimmer
2015,MIN,2015_08_MIN_CHI,Norv Turner,Mike Zimmer
2015,MIN,2015_09_STL_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_10_MIN_OAK,Norv Turner,Mike Zimmer
2015,MIN,2015_11_GB_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_12_MIN_ATL,Norv Turner,Mike Zimmer
2015,MIN,2015_13_SEA_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_14_MIN_ARI,Norv Turner,Mike Zimmer
2015,MIN,2015_15_CHI_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_16_NYG_MIN,Norv Turner,Mike Zimmer
2015,MIN,2015_17_MIN_GB,Norv Turner,Mike Zimmer
2015,MIN,2015_18_SEA_MIN,Norv Turner,Mike Zimmer
2016,MIN,2016_01_MIN_TEN,Norv Turner,Mike Zimmer
2016,MIN,2016_02_GB_MIN,Norv Turner,Mike Zimmer
2016,MIN,2016_03_MIN_CAR,Norv Turner,Mike Zimmer
2016,MIN,2016_04_NYG_MIN,Norv Turner,Mike Zimmer
2016,MIN,2016_05_HOU_MIN,Norv Turner,Mike Zimmer
2016,MIN,2016_07_MIN_PHI,Norv Turner,Mike Zimmer
2016,MIN,2016_08_MIN_CHI,Norv Turner,Mike Zimmer
2016,MIN,2016_09_DET_MIN,Pat Shurmur,Mike Zimmer
2016,MIN,2016_10_MIN_WAS,Pat Shurmur,Mike Zimmer
2016,MIN,2016_11_ARI_MIN,Pat Shurmur,Mike Zimmer
2016,MIN,2016_12_MIN_DET,Pat Shurmur,Mike Zimmer
2016,MIN,2016_13_DAL_MIN,Pat Shurmur,George Edwards
2016,MIN,2016_14_MIN_JAX,Pat Shurmur,Mike Zimmer
2016,MIN,2016_15_IND_MIN,Pat Shurmur,Mike Zimmer
2016,MIN,2016_16_MIN_GB,Pat Shurmur,Mike Zimmer
2016,MIN,2016_17_CHI_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_01_NO_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_02_MIN_PIT,Pat Shurmur,Mike Zimmer
2017,MIN,2017_03_TB_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_04_DET_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_05_MIN_CHI,Pat Shurmur,Mike Zimmer
2017,MIN,2017_06_GB_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_07_BAL_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_08_MIN_CLE,Pat Shurmur,Mike Zimmer
2017,MIN,2017_10_MIN_WAS,Pat Shurmur,Mike Zimmer
2017,MIN,2017_11_LA_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_12_MIN_DET,Pat Shurmur,Mike Zimmer
2017,MIN,2017_13_MIN_ATL,Pat Shurmur,Mike Zimmer
2017,MIN,2017_14_MIN_CAR,Pat Shurmur,Mike Zimmer
2017,MIN,2017_15_CIN_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_16_MIN_GB,Pat Shurmur,Mike Zimmer
2017,MIN,2017_17_CHI_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_19_NO_MIN,Pat Shurmur,Mike Zimmer
2017,MIN,2017_20_MIN_PHI,Pat Shurmur,Mike Zimmer
2018,MIN,2018_01_SF_MIN,John DeFilippo,Mike Zimmer
2018,MIN,2018_02_MIN_GB,John DeFilippo,Mike Zimmer
2018,MIN,2018_03_BUF_MIN,John DeFilippo,Mike Zimmer
2018,MIN,2018_04_MIN_LA,John DeFilippo,Mike Zimmer
2018,MIN,2018_05_MIN_PHI,John DeFilippo,Mike Zimmer
2018,MIN,2018_06_ARI_MIN,John DeFilippo,Mike Zimmer
2018,MIN,2018_07_MIN_NYJ,John DeFilippo,Mike Zimmer
2018,MIN,2018_08_NO_MIN,John DeFilippo,Mike Zimmer
2018,MIN,2018_09_DET_MIN,John DeFilippo,Mike Zimmer
2018,MIN,2018_11_MIN_CHI,John DeFilippo,Mike Zimmer
2018,MIN,2018_12_GB_MIN,John DeFilippo,Mike Zimmer
2018,MIN,2018_13_MIN_NE,John DeFilippo,Mike Zimmer
2018,MIN,2018_14_MIN_SEA,John DeFilippo,Mike Zimmer
2018,MIN,2018_15_MIA_MIN,Kevin Stefanski,Mike Zimmer
2018,MIN,2018_16_MIN_DET,Kevin Stefanski,Mike Zimmer
2018,MIN,2018_17_CHI_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_01_ATL_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_02_MIN_GB,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_03_OAK_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_04_MIN_CHI,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_05_MIN_NYG,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_06_PHI_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_07_MIN_DET,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_08_WAS_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_09_MIN_KC,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_10_MIN_DAL,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_11_DEN_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_13_MIN_SEA,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_14_DET_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_15_MIN_LAC,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_16_GB_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_17_CHI_MIN,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_18_MIN_NO,Kevin Stefanski,Mike Zimmer
2019,MIN,2019_19_MIN_SF,Kevin Stefanski,Mike Zimmer
2020,MIN,2020_01_GB_MIN,Gary Kubiak,Mike Zimmer
2020,MIN,2020_02_MIN_IND,Gary Kubiak,Mike Zimmer
2020,MIN,2020_03_TEN_MIN,Gary Kubiak,Mike Zimmer
